Nawisko aktualne,Liczba
KUŚCIELEK,14
KUŚMIRUK,14
KUŚNIER,14
KUTASIUK,14
KUTEREK,14
KUTESA,14
KUTLU,14
KUTSIAK,14
KUTUŚ,14
KUTZMER,14
KUVALDINA,14
KUZEMCHAK,14
KUZIKIEWICZ,14
KUZOVKOVA,14
KUZYNKO,14
KUŻAWSKA,14
KWINCIŃSKA,14
KYCEJ,14
KYCHA,14
KYREIA,14
KYRIANOVA,14
KYRYCHEK,14
KYRYIAK,14
KYSHKAN,14
KYZYK,14
LA,14
LA ROSA,14
LABIROWSKA,14
LACMAŃSKA,14
LACZI,14
LADATKO,14
LADCHUK,14
LADZIK,14
LAHAN,14
LAIEVSKA,14
LAITER,14
LALECKA,14
LAMAKA,14
LAMERT,14
LAMMERS,14
LANDE,14
LANGIERT,14
LANGRZIK,14
LANSER,14
LAPIN,14
LAPONOH,14
LAPUKHINA,14
LAREM,14
LARICHEVA,14
LARKOVA,14
LARYIONAVA,14
LASAJ,14
LASHKUL,14
LASHUK,14
LASZOTA,14
LATASZ,14
LATTO,14
LATUN,14
LAUDACKA,14
LAUDON,14
LAURECKA,14
LAVRENTIIEVA,14
LAVRIIENKO,14
LAVRIK,14
LAVRONENKO,14
LAVRUSENKO,14
LAWLESS,14
LAWRO,14
LAWRÓW,14
LAXA,14
LAZARIUK,14
LEBEDEVYCH,14
LEBIZON,14
LECHMITZ,14
LECHNIA,14
LECHOJDA,14
LECHÓW,14
LECLERC,14
LEDAKHIVSKA,14
LEDVII,14
LEHOSTAIEVA,14
LEISER,14
LEISSNER,14
LEJER,14
LEJPAMER,14
LEJSZO,14
LEKHIV,14
LEKOSZ,14
LEL,14
LELEWICZ,14
LELIAKH,14
LEMBERSKA,14
LEMESHENKO,14
LEMIEC,14
LEMMENS,14
LEMMER,14
LENDZIO,14
LENDZISZEWSKA,14
LENIŃSKA,14
LENSER,14
LENZION,14
LEONCHENKO,14
LEONTYEVA,14
LEPETSKA,14
LEPIOCHIN,14
LEPITAK,14
LERER,14
LESIC,14
LESNOW,14
LESSNER,14
LESZCZEŃSKA,14
LESZCZYNSKI,14
LETNIANCHYN,14
LETSYK,14
LEWENHAUPT,14
LEWGOWD,14
LEWIEŃ,14
LEWOCIK,14
LEWOŃKO,14
LEX,14
LEYDO,14
LEZHNIUK,14
LEZHNOVA,14
LEZIANKA,14
LĘCZKIEWICZ,14
LĘCZNAROWICZ,14
LIAMZINA,14
LIASHOVA,14
LICEWICZ,14
LICHKO,14
LICHTOROWICZ,14
LICZBAN,14
LICZBARSKA,14
LIDKA,14
LIEDOVSKA,14
LIEMIESHEVA,14
LIETZA,14
LIKARZ,14
LIKHACHEVA,14
LIKHMAN,14
LIKITARCZUK,14
LILIEN,14
LILPOP,14
LINAK,14
LINSCHEID,14
LINYNSKA,14
LIŃCZAK,14
LISUN,14
LISZCZUK,14
LISZE,14
LITKO,14
LITTAU,14
LITWINKIEWICZ,14
LITWINOWA,14
LIUBASHEVSKA,14
LIUBAVINA,14
LIUBINA,14
LIUSHNIA,14
LIWCZAK,14
LIWUŚ,14
LIZOHUBOVA,14
LLESHI,14
LOGAN,14
LOHN,14
LOHNER,14
LOICHENKO,14
LOKHVYCH,14
LOMINSKA,14
LORENZEN,14
LOTT,14
LÖWE,14
LUBASZEK,14
LUBIANETSKA,14
LUBNINA,14
LUBOTZKA,14
LUCHIAN,14
LUCIANI,14
LUCIEJEWSKA,14
LUCZYS,14
LUDEWIG,14
LUKACHUK,14
LUKINCHUK,14
LUKYANENKO,14
LUNCIK,14
LUNKOWSKA,14
LUPCZYK,14
LUPERTOWICZ,14
LUPYNA,14
LUTOBARSKA,14
LUTSOVIAT,14
LUWIŃSKA,14
LUZGINA,14
LYCHKOUSKAYA,14
LYKHODII,14
LYKHOTA,14
LYLA,14
LYMANETS,14
ŁABASZCZUK,14
ŁABATA,14
ŁABUDŹ,14
ŁABUSZ,14
ŁACHAJCZAK,14
ŁADAN,14
ŁADYCKA,14
ŁAGUTOWSKA,14
ŁANICA,14
ŁAŃKUT,14
ŁAPIEŃSKA,14
ŁAPOW,14
ŁAPSKA,14
ŁAPUK,14
ŁASIAK,14
ŁASZKOW,14
ŁAWRYNKIEWICZ,14
ŁAWRYNKOWICZ,14
ŁAWRYNÓW,14
ŁAZOWIK,14
ŁĄCKI,14
ŁĄCZUK,14
ŁĘGOSZEWSKA,14
ŁĘPECKA,14
ŁOBZUCH,14
ŁOGOŻNY,14
ŁOMANKIEWICZ,14
ŁOMEJKO,14
ŁONICKA,14
ŁOPATIAK,14
ŁOPUCHIN,14
ŁOSIEŃ,14
ŁUCZAKIEWICZ,14
ŁUCZECKA,14
ŁUCZYC,14
ŁUDZIKOWSKA,14
ŁUKAWY,14
ŁUNIEW,14
ŁUPACZ,14
ŁUPAWKA,14
ŁUPIENIAK,14
ŁYBKO,14
ŁYŁKA,14
ŁYPKA,14
ŁYSCARZ,14
ŁYSIN,14
MACHHOLZ,14
MACHLEJD,14
MACHNIA,14
MACHULLA,14
MACHUSKA,14
MACHYSHYN,14
MACIĄŻAK,14
MACKOVÁ,14
MACKOWSKA,14
MACZASSEK,14
MAĆKIW,14
MADANECKA,14
MADRJAS,14
MAGLAKELIDZE,14
MAGNEWSKA,14
MAHULII,14
MAIDANOVA,14
MAISTROVA,14
MAJACZ,14
MAJDOŃ,14
MAJERSKI,14
MAJKIEWICZ,14
MAJSTRYSZYN,14
MAKARCZUK-JACKOWSKA,14
MAKEEVA,14
MAKEIENKO,14
MAKHMUTOVA,14
MAKIŁŁA,14
MAKIVSKA,14
MAKOID,14
MAKONI,14
MAKOVA,14
MAKOWON,14
MAKSANTY,14
MAKSIMOVIĆ,14
MALANDII,14
MALAŃSKA,14
MALINGOWSKA,14
MALINOVSKAYA,14
MALIUKH,14
MALIVANCHUK,14
MALKIN,14
MALOCHKA,14
MALOIVAN,14
MALOTTA,14
MALUKHA,14
MALYNIVSKA,14
MAŁASZCZYCKA,14
MAŁYSZCZYCKA,14
MAMEDAVA,14
MANAI,14
MANDRUSIAK,14
MANDRY,14
MANETSKA,14
MANIACZYK,14
MANIOWCZAK,14
MANITA,14
MANNISCHEFF,14
MANOVSKA,14
MANTEWKA,14
MAŃCZUKOWSKA,14
MARAR,14
MARCIA,14
MARCÓWKA,14
MARDER,14
MARECZKA,14
MARENKO,14
MARIEN,14
MARIIASH,14
MARINOW,14
MARJASZ,14
MARKANYCZ,14
MARKES,14
MARKHAM,14
MARKHEL,14
MARKOFF,14
MARLENGA,14
MARMUŁOWSKA,14
MARNOWSKA,14
MAROCHKANYCH,14
MAROCHKINA,14
MAROLEWSKA,14
MARONDE,14
MARONY,14
MARSHALOVA,14
MARSZAK,14
MARSZALENKO,14
MARTECKA,14
MARTYCHEWICZ,14
MARTYSZEWSKA,14
MARUNIEWICZ,14
MARUWKA,14
MARYJKO,14
MASAPUST,14
MASELEWSKA,14
MASIOTA,14
MASIULIS,14
MASLIUKIVSKA,14
MASTYK,14
MASUCH,14
MASZADRO,14
MATECKI,14
MATEJCZAK,14
MATERZYŃSKA,14
MATEUSH,14
MATEUSZCZAK,14
MATEVOSIAN,14
MATHE,14
MATIAKOWSKA,14
MATIIASHCHUK,14
MATIOS,14
MATONIS,14
MATSIIOVSKA,14
MATSKOVYCH,14
MATSNIEVA,14
MATSUDA,14
MATUSIAK VEL MATUSZEWSKA,14
MATVIISHYNA,14
MATYJASZYK,14
MAZAL,14
MAZANIUK,14
MAZNYTSIA,14
MAZULEWICZ,14
MAZURENKA,14
MĄKÓLSKA,14
MCHUGH,14
MECHELA,14
MECHLINSKA,14
MECZKE,14
MEDA,14
MEDERER,14
MEDZECH,14
MEEHAN,14
MEGRELISHVILI,14
MEIK,14
MEISSER,14
MEJRAN,14
MELASHENKO,14
MELENIUK,14
MELENIVSKA,14
MELEŃ,14
MELISA,14
MENCEWICZ,14
MENDELSON,14
MENDELUK,14
MENKIEWICZ,14
MENON,14
MEŃKO,14
MERCER,14
MEREBASHVILI,14
MEREDITH,14
MERENDA,14
MEREUTSA,14
MERKIS,14
MESKA,14
MESYJASZ,14
MEZHENKO,14
MEZHENNA,14
MĘDASIK,14
MĘDRKOWSKA,14
MĘKAS,14
MĘŻCZYZNA,14
MIĄSZKIEWICZ,14
MICHAŁYK,14
MICHASIÓW,14
MICK,14
MIECHOŃSKA,14
MIEJSZCZAK,14
MIELDZICZ,14
MIELNIKOWSKA,14
MIEREK,14
MIEROCHA,14
MIESZCZANKIN,14
MIETNIOWSKA,14
MIEZAL,14
MIĘTRKIEWICZ,14
MIGACZEWSKA,14
MIGEL,14
MIKHALIOVA,14
MIKHALIUK,14
MIKHEEVA,14
MIKHNOVA,14
MIKIJANIEC,14
MIKINKO,14
MIKLANIEWICZ,14
MIKLIN,14
MIKUSIEWICZ,14
MILASHENKO,14
MILEA,14
MILEROWICZ,14
MILGIEWICZ,14
MILIMĄKA,14
MILIUK,14
MILKINA,14
MILLIER,14
MILOVANOVIĆ,14
MILUKH,14
MIŁOBOSZEWSKA,14
MINEJKO,14
MINGIN,14
MINTZ,14
MIROSZCZUK,14
MIRUŃSKA,14
MIRZAIEVA,14
MIRZAŁEK,14
MIRZWIŃSKA,14
MISDZIOŁ,14
MISETSKA,14
MISIAN,14
MISZAK,14
MISZKUREK,14
MISZYN,14
MIŚNIKIEWICZ,14
MITLEJNER,14
MITŁOSZ,14
MITROVIĆ,14
MIZIUR,14
MLĄKOWSKA,14
MLECZARSKA,14
MŁODOCH,14
MŁODZIEJOWSKA,14
MŁYNIKOWSKA,14
MNYCH,14
MOCARNA,14
MOCHKODAN,14
MOCIA,14
MODECKA,14
MODŁKOWSKA,14
MOGILAN,14
MOHYL,14
MOHYLINA,14
MOHYLOWSKA,14
MOISIICHUK,14
MOKANU,14
MOKHNAR,14
MOKHNATCHUK,14
MOKINA,14
MOKLAK,14
MOKRETSKA,14
MOLDENHOWER,14
MOLĘDZKA,14
MOLFA,14
MØLLER,14
MOLODOZHENIA,14
MOLOTOK,14
MOLYBOHA,14
MOŁAWA,14
MOŁCZANOWICZ,14
MOŁODEC,14
MOND,14
MONTI,14
MONYCH,14
MOŃCZYŃSKA,14
MORCIŚ,14
MORDIUK,14
MORDZELEWSKA,14
MOREJKO,14
MORELLO,14
MORGAS,14
MORHARDT,14
MORHULETS,14
MOROCZKO,14
MORON,14
MOROZA,14
MOROZAN,14
MOSKOVYCH,14
MOSKVIAK,14
MOSTKOWIAK,14
MOSTSIPAN,14
MOSTYL,14
MOSURSKA,14
MOSZAN,14
MOSZCZYŃSKA-PĘTKOWSKA,14
MOŚCIENICA,14
MOŚKIEWICZ,14
MOTINA,14
MOTLIUK,14
MOTLOCH,14
MOTSIAK,14
MOTSO,14
MOTULSKA,14
MOZIA,14
MOZOLA,14
MOZUŁ,14
MOŻARYN,14
MRACZNA,14
MRAJSKA,14
MRÓGAŁA,14
MRZEWIŃSKA,14
MTCHEDLIDZE,14
MU,14
MUCHORSKA,14
MÜCK,14
MUDENT,14
MUDRETSKA,14
MUDROVA,14
MUDZIEJEWSKA,14
MUDZIŃSKA,14
MUGHAL,14
MUKOWSKA,14
MUNICZEWSKA,14
MUÑOZ,14
MURASIEWICZ,14
MURENIA,14
MURGOTT,14
MURYHINA,14
MUSHYT,14
MUSIEJOWSKA,14
MUSIIUK,14
MUSIKHINA,14
MUSIŁ,14
MUSKA,14
MUZALEVSKA,14
MYDLIŃSKA,14
MYHLIAS,14
MYHULIA,14
MYKALO,14
MYKHAILUTSA,14
MYKHAILYSHCHUK,14
MYKULYN,14
MYKYTINA,14
MYNARZ,14
MYNIV,14
MYROSHNYKOVA,14
MYSHKUN,14
MYSIURSKA,14
MYSNIK,14
MYSO,14
MYSYSHYN,14
MYSZKOWIEC,14
MYŚLIWEK,14
NABRZEWSKA,14
NACHREBECKA,14
NACHYCHKO,14
NACIOS,14
NADCZUK,14
NADKOWSKA,14
NADOROZHNA,14
NADRAŁ,14
NAGAEVA,14
NAGARKOTI,14
NAGIEŁŁO,14
NAHUM,14
NAIDENOVA,14
NAIDOO,14
NAIDUK,14
NAIMUSHYNA,14
NAJAFOVA,14
NAJDZICZ,14
NAKAŹNIK,14
NAKELSKA,14
NALIWAJEK,14
NALIWKO,14
NANDZA,14
NANTAL,14
NAPIENTEK,14
NARADOWSKA,14
NAROWICZ,14
NARSIA,14
NARULSKA,14
NARUSIEWICZ,14
NARZELSKA,14
NASIEDKINA,14
NASRI,14
NASTAWNY,14
NASTYŃ,14
NASULEWICZ,14
NASZKIERSKA,14
NATUSIEWICZ,14
NAVON,14
NAWARYCZ,14
NAWORYTA,14
NAZDERKO,14
NAZIR,14
NEAL,14
NECELSKA,14
NEDELKO,14
NEDILIA,14
NEHREBA,14
NEJDROWSKA,14
NEKHVIADOVICH,14
NEKRASH,14
NELEN,14
NEPOCHATYKH,14
NESSELDT,14
NESTERTSOVA,14
NESTMAN,14
NESTORAK,14
NETEL,14
NETUDYKHATA,14
NEUSTROIEVA,14
NEWELL,14
NEWRZELLA,14
NĘDZAK,14
NĘDZKIEWICZ,14
NICOLAE,14
NICOLAI,14
NIEBIELECKA,14
NIEBRÓJ,14
NIECHCAJ,14
NIEDOBORSKA,14
NIEDOVA,14
NIEDUŻY,14
NIEDZIOŁEK,14
NIEDZWIECKI,14
NIEKORANIEC,14
NIEMINEN,14
NIEMIROWICZ-SZCZYTT,14
NIEMKO,14
NIEPRAWSKA,14
NIESZPOR,14
NIEŚCIUSZKO-BUJNICKA,14
NIEWADZIA,14
NIEWOLAŃSKA,14
NIEZBORSKA,14
NIEZGOCKA,14
NIEZIOŁEK,14
NIEZNAJEK,14
NIEŹWIŃSKA,14
NIGAM,14
NIGIEREWICZ,14
NIGRO,14
NIKANDROW,14
NIKISHINA,14
NIKOGHOSYAN,14
NIKOLI,14
NIKOLIENKO,14
NIKOLNIKOVA,14
NIKOŁAJEWA,14
NIKULNIKOVA,14
NIKUŁA,14
NIMKO,14
NISHANOVA,14
NISZTA,14
NISZTOR,14
NITSAK,14
NITTKA,14
NITZAN,14
NIWISIEWICZ,14
NIZIERSKA,14
NIZIOŁKIEWICZ,14
NIZIÓRSKA,14
NIZWANTOWSKA,14
NJOKU,14
NOCZYŃ,14
NODEWALD,14
NODSTAWA,14
NOJ,14
NOLBERCZYK,14
NOMYROVSKA,14
NONIK,14
NOPORA,14
NORDIN,14
NOSKOAU,14
NOSULKO,14
NOVAKOVIĆ,14
NOWELSKA,14
NOWIKOWA,14
NOWOJOWSKA,14
NOWOKOLSKA,14
NUNES,14
NURALIEVA,14
NUSZEL,14
NUTT,14
NUZIA,14
NYCZYK,14
NYKLARZ,14
NYKOLAIENKO,14
NYKONETS,14
NYRKOVA,14
NYSKE,14
NYT,14
NYŻNYK,14
OBERMILLER,14
OBERNIKHINA,14
OBOLENSKA,14
OBSULEWICZ,14
OBWARZANEK,14
OCALEWICZ,14
OCHOROWICZ,14
OCHYL,14
ODARENKO,14
ODKAŁA,14
O'DRISCOLL,14
ODWARZNA,14
OGAROWSKA,14
OGONKOWSKA,14
OGROTNIK,14
OHIROK,14
OHNOVA,14
OK,14
OKHRYMOVYCH,14
OKILKA,14
OKIPNIAK,14
OKIS,14
OKPIS,14
OKROJA,14
OKSANA,14
OKSANYCH,14
OKSIENTOWICZ,14
OKSIUK,14
OKUNEVA,14
OLANKIEWICZ,14
OLAUSSON,14
OLEACZEK,14
OLEAR,14
OLEBIŃSKA,14
OLECHWIR,14
OLEJKIEWICZ,14
OLEJNICZKO,14
OLIKHOVSKA,14
OLISEICHYK,14
OLISZEWICZ,14
OLIVIERI,14
OLIWKO,14
OLIZARCZYK,14
OLIZARENKO,14
OLKHOVETSKA,14
OLKUCKA,14
OLLESZ,14
OLOS,14
OLYNETS,14
OMECIŃSKA,14
OMETIUKH,14
OMIECIUCH,14
OMIRSKA,14
OMOLECKA,14
ONUFREICHUK,14
OPALKOWSKA,14
OPPENHEIM,14
OPRAWSKA,14
ORAZOVA,14
ORBAN,14
ORDELEWSKA,14
ORENCHUK,14
ORGAS,14
ORGOŃSKA,14
ORIESHYNA,14
ORSACZEK,14
ORSZANOWSKA,14
ORTIN,14
ORTWEIN,14
ORUDZHEVA,14
ORZARZEWSKA,14
OSAKOWSKA,14
OSENTOWSKA,14
OSHURKOVA,14
OSIPIENKO,14
OSIPIK,14
OSIPOV,14
OSÓCH,14
OSSA,14
OST,14
OSTOJA-OSTASZEWSKA,14
OSTRADCHUK,14
OSTROCH,14
OSYCH,14
OSYCHENKO,14
OŚLISLO,14
OŚMIAŃSKA,14
OTTLINGER,14
OU,14
OVADIA,14
OVADIUK,14
OWAŻANA,14
OWCZYNNIKOW,14
OXLEY,14
ÖZEL,14
OZIMKOVSKA,14
OZIOM,14
OŻARKO,14
OŻIBKO,14
PABIŃCZYK,14
PACHALSKA,14
PACHANOWSKA,14
PACHNY,14
PACHOBUT,14
PACHOLEWSKA,14
PACHOM,14
PACZEŚNY,14
PACZOSZKA,14
PADALIS,14
PADALIUK,14
PADAŻ,14
PAGANO,14
PAHULAK,14
PAJUR,14
PAKHUCHA,14
PAKIEŁO,14
PAKIRSKA,14
PAKOSH,14
PALAMARCIUC,14
PALANSKA,14
PALCER,14
PALCZEWSKI,14
PALENICKA,14
PALINSKA,14
PALOK,14
PALZER,14
PAŁASIUK,14
PAŁAŚ,14
PAŁECZ,14
PAŁYSIŃSKA,14
PAMULA,14
PANACHEDA,14
PANAWA,14
PANKEIEVA,14
PANKRATAVA,14
PANKRATJEW,14
PANTAŁA,14
PANTEA,14
PANWICZ,14
PAPADIMITRIOU,14
PAPIAN,14
PAPIECZKA,14
PAPIERA,14
PAPUSHYNA,14
PARAFIANCZUK,14
PARAKONNA,14
PARASCHIV,14
PARASHCHYNETS,14
PARASION,14
PARASZCZYN,14
PARCHOĆ,14
PAREMSKA,14
PARKHONIUK,14
PARKHUTS,14
PAROLCZYK,14
PAROVENKO,14
PARZENTNA,14
PASCHALSKA,14
PASHA,14
PASHCHYNA,14
PASICHNICHENKO,14
PASIEBA,14
PASITSKA,14
PASOVYCH,14
PASQUIER,14
PASTERKA,14
PASZEWICZ,14
PASZYC,14
PASZYNIN,14
PATAKIEWICZ,14
PATALEJ,14
PATIAKA,14
PATLAI,14
PATRIANS,14
PATRYS,14
PATSANOVSKA,14
PATSERA,14
PATSURA,14
PAUCZUK,14
PAULAKO,14
PAUSTIAN,14
PAUTA,14
PAUZDER,14
PAVIĆ,14
PAVLYSHCHE,14
PAVONE,14
PAWLUKIANIEC,14
PAWLUK-JASZCZUK,14
PAWŁOWA,14
PAWNIK,14
PAWUK,14
PAZDOWSKA,14
PAŹDZIEJ,14
PECZEK,14
PEDZIŃSKA,14
PEJCHA,14
PEJSAK,14
PEKLICZ,14
PELCHEN,14
PELENO,14
PELEPETS,14
PEŁDYJAK,14
PENCINA,14
PENDZEJ,14
PENTER,14
PENTIUK,14
PENTSKO,14
PEREDERIJ,14
PEREDNIA,14
PEREKHODIUK,14
PEREPELYTSYA,14
PERLACH,14
PERSZEL,14
PERTKO,14
PERTSOVA,14
PERVANCHUK,14
PERZANKOWSKA,14
PESHEKHONOVA,14
PETEHYRYCH,14
PETEKIEWICZ,14
PETRAKOVYCH,14
PETRIAIEVA,14
PETRIIANCHUK,14
PETROSOVA,14
PETROVCHUK,14
PETRUKH,14
PETRUKHNOVA,14
PETRUKOVICH,14
PETRUNIO,14
PETRYCZKIEWICZ,14
PETRYGA,14
PETRYKINA,14
PEYLO,14
PĘCHERKIEWICZ,14
PĘCZKIEWICZ,14
PĘDICH,14
PĘDLEWSKA,14
PĘSKO,14
PĘTLINOWSKA,14
PHELAN,14
PIATKINA,14
PIATKOWSKA,14
PIATSEVICH,14
PICHITKO,14
PICHORSKA,14
PICKERING,14
PIDHREBELNA,14
PIDLYPNIAK,14
PIDNEBESNA,14
PIECHÓR,14
PIECIUŃ,14
PIECUŁA,14
PIECUSIAK,14
PIEKARNIK,14
PIEKNA,14
PIELEWSKA,14
PIELUCHOWSKA,14
PIELUSIŃSKA,14
PIENIĄCY,14
PIEŃCIOSZKO,14
PIERCE,14
PIERCHLAK,14
PIERCZYŃSKA,14
PIERDZIOCH,14
PIESZALSKA,14
PIEŚNIAKIEWICZ,14
PIETRANIAK,14
PIETRASIAK VEL OLSZEWSKA,14
PIETRONA,14
PIETRUCZENKO,14
PIETRZENIUK,14
PIETZONKA,14
PIĘTERA,14
PIKAUS,14
PIKCIUN,14
PIKUSHCHA,14
PIKUZA,14
PILCHAK,14
PILECKI,14
PILECZEK,14
PILNIOK,14
PIŁAKOWSKA,14
PINCHAK,14
PINCZURA,14
PINDRYS,14
PINGWARSKA,14
PINIAK,14
PINNO,14
PINSZKE,14
PÎNTEA,14
PIORDAS,14
PIOS,14
PIOTERKIEWICZ,14
PISHKO,14
PISIECKA,14
PISSULLA,14
PISULLA,14
PITKO,14
PITORAK,14
PITYK,14
PIURKOWSKA,14
PIVNIAK,14
PIWÓDZKA,14
PIŻYK,14
PLAKHONINA,14
PLAKHTA,14
PLAMADEALA,14
PLANUTIS,14
PLAPIS,14
PLASKACEWICZ,14
PLECNER,14
PLENKO,14
PLESKO,14
PLIATSKO,14
PLISZAK,14
PLOKHYKH,14
PLOSHENKO,14
PLOTNYTSKA,14
PLUDRAK,14
PLUSKOT,14
PLUSKOWSKA,14
PLUTO PRĄDZYNSKA,14
PŁACHCZYŃSKA,14
PŁÓCINIK,14
PŁUGÓW,14
PŁUSSA,14
PŁUTNIAK,14
PŁYTYCZ,14
POBEREZKA,14
POBIEDA,14
POBORC,14
POCHCIAŁ,14
POCHTAROVA,14
POCWA,14
POCZEKAŃCZYK,14
POCZEŚNIOK,14
POĆ,14
PODBIELSKI,14
PODENKIEWICZ,14
PODGORSKI,14
PODHORNOVA,14
PODLAŚ,14
PODOBED,14
PODOLIANETS,14
PODOLIANKO,14
PODORA,14
PODSIĘBIERSKA,14
PODSTAWCZUK,14
PODUBIŃSKA,14
PODUGORNI,14
PODUMIS,14
PODURETS,14
PODUST,14
PODWÓJNIAK,14
POETEK,14
POFIT,14
POGOREL,14
POGREBNA,14
POGUNTKE,14
POHADAJŁO,14
POHAN,14
POHLAND,14
POHREBNY,14
POKALUK,14
POKAŁO,14
POKAS,14
POKHODZHAI,14
POKLADKO,14
POKRASA,14
POKRIEFKE,14
POKRZEPTOWICZ,14
POKULNIEWICZ,14
POLADOWSKA,14
POLARSKA,14
POLEJEWSKA,14
POLEWANY,14
POLEZHAI,14
POLIANINA,14
POLICHAŃCZUK,14
POLICKA,14
POLIESHKO,14
POLIMIRSKA,14
POLISCHUK,14
POLIUHANYCH,14
POLIULIAKH,14
POLIZIO,14
POLKOWSKI,14
POLODIUK,14
POLOZENKO,14
POŁÓWKA,14
POŁUKARD,14
POŁUNKISZKIS,14
POŁYNKIEWICZ,14
POMARANSKA,14
POMIRCHA,14
POMOHAIBO,14
PONAHAJBA,14
PONEPOLIAK,14
PONOCHEVNA,14
PONOMARENKOW,14
POPELIUK,14
POPIOŁ,14
PORACKA,14
PORADNIK,14
PORADYŁO,14
PORAIKO,14
PORĄBANIEC,14
POROKHNIUK,14
POROSHCHUK,14
PORTNICKA,14
PORTUKHAI,14
PORZYBÓT,14
POSCHWALD,14
POSER,14
POSMAN,14
POSPIESZAŁOWSKA,14
POSTMA,14
POSTNA,14
POSTOIAN,14
POSTRZELONA,14
POŚLEDNIAK,14
POTARSKA,14
POTEICHUK,14
POTEMBSKA,14
POTENT,14
POTREBICZ,14
POTYMKO,14
POUKH,14
POVALII,14
POVTOREIKO,14
POWAJBA,14
POZHODZHUK,14
PÓŹMIROWSKA,14
PRANDECKA,14
PRANKIEWICZ,14
PRAVYLO,14
PRAWIC,14
PRAWNICZAK,14
PRAX,14
PREJZENDANC,14
PREMIK,14
PRESCHA,14
PRESSEL,14
PRESSLER,14
PREYSING,14
PRĘDKOPOWICZ,14
PRIGAN,14
PROCELLI,14
PROCHENKO,14
PROCHNA,14
PRODYVUS,14
PROESLER,14
PROFETA,14
PROSKURNINA,14
PROTASENKO,14
PROTCZAK,14
PROTSAN,14
PROTSYSHYNA,14
PROWIZOR,14
PROZHOHA,14
PRÓCHNIK,14
PRUSZINSKA,14
PRYBER,14
PRYCZKA,14
PRYIMUK,14
PRYKHID,14
PRYKOPSKA,14
PRYLL,14
PRYMECKA,14
PRYSTACKA,14
PRYSZŁO,14
PRZECHOĆKO,14
PRZECŁAWSKA,14
PRZEŁOŻYŃSKA,14
PRZEMYŚLAK,14
PRZEWIES,14
PRZEZDEMSKA,14
PRZEŹMIŃSKA,14
PRZYCIASA,14
PRZYDNIK,14
PRZYJEMCZAK,14
PRZYSIEWKOWSKA,14
PRZYSTAWIK,14
PRZYSUSZYŃSKA,14
PRZYSZOWIEC,14
PSZCZEŁOWSKA,14
PSZCZONKA,14
PTAŚKIEWICZ,14
PUANECKA,14
PUBANZ,14
PUCCI,14
PUCHARA,14
PUCHLICKA,14
PUCZNIEWSKA,14
PUCZYK,14
PUFKI,14
PUIU,14
PUKIS,14
PUKROPEK,14
PUKSZA,14
PULC,14
PULIA,14
PUN MAGAR,14
PURAVETS,14
PURCELL,14
PURGOL,14
PURZECZKO,14
PURZEWSKA,14
PURZYC,14
PUSTEK,14
PUSZKAREW,14
PUZANOW,14
PUZENKO,14
PUZEREWSKA,14
PUŻANOWSKA,14
PUŻYCKA,14
PYKALIUK,14
PYNDUS,14
PYRICH,14
PYROGOVA,14
PYRTEJ,14
PYSARIUK,14
PYSCHNY,14
PYZDER,14
PYZERSKA,14
PYZLAK,14
QADIR,14
QUAECK,14
QUOOS,14
RABCZON,14
RABIICHUK,14
RABÓW,14
RACHEK,14
RACHENKO,14
RACHUDAŁA,14
RACZKIEL,14
RADOVIĆ,14
RADOVSKA,14
RADWOŃ,14
RADZIŁOWSKA,14
RADZIWIŁŁÓW,14
RADZIWOŃCZYK,14
RAEPKE,14
RAFINSKA,14
RAGINIS,14
RAHIM,14
RAICHYNETS,14
RAILKO,14
RAINHOLC,14
RAJMAŃSKA,14
RAJNA,14
RAJSEL,14
RAKEVYCH,14
RAKOSZA,14
RAKOW,14
RALDUHINA,14
RALPH,14
RAMBUSZEK,14
RAMCZEWSKA,14
RAMFEL,14
RAMULEWICZ,14
RAŃCIA,14
RAPANOWICZ,14
RASHCHUK,14
RASHKOVSKA,14
RATHMANN,14
RATSA,14
RATSKA,14
RAWSKI,14
RAYSS,14
RAŹNIECKA,14
RĄCZAK,14
REBEKEVSHA,14
REBKAVETS,14
REBRII,14
RECHULICZ,14
REDDING,14
REDIES,14
REDLIK,14
REGAN,14
REGE,14
REHEDA,14
REICHARDT,14
REINBERGER,14
REKITA,14
REMBIS,14
REMET,14
REMISZKA,14
RENAULT,14
RENCHKA,14
RENISZEWSKA,14
REŃKO,14
REPELOWSKA,14
REPIK,14
REPPEL,14
RESZETNIK,14
RETTICH,14
RETTKE,14
REUTA,14
REUTSKAYA,14
REVNIUK,14
REWCIO,14
REYSNER,14
REZULSKA,14
RĘCZAK,14
RĘG,14
RICHTSZAJD,14
RIECK,14
RIEDIGER,14
RIEGNER,14
RIES,14
RINGIEL,14
RISTOVSKA,14
RITLEWSKA,14
RIZLER,14
ROBOSZ,14
RODICHEVA,14
RODRIGUEZ GARCIA,14
ROGALINSKA,14
ROGALNA,14
ROGASZ,14
ROGGE,14
ROGKSZ,14
ROGOTZKA,14
ROHLEDER,14
ROHNER,14
ROHOZHNIKOVA,14
ROHOZIANSKA,14
ROHS,14
ROITMAN,14
ROKHMAN,14
ROLESKA,14
ROMAHN,14
ROMANADZE,14
ROMANCHA,14
ROMANCIUC,14
ROMANEWICZ,14
ROMASHEVSKA,14
